Title	URL	Year	Author	Resource Type	Venue
Alignment and Instance Recognition	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 10 - Alignment and Instance Recognition - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Light and Shading	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 02 - Light and Shading - Vision Fall 2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Context and 3D Scenes	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 27 - Context and 3D Scenes - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Edge Detection	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 06 - Edge Detection - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Feature Tracking and Optical Flow	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 08 - Feature Tracking and Optical Flow - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Detection with Parts-based Models	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 24 - Detection with Parts-based Models - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Photo Stitching	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 13 - Photo Stitching - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Epipolar Geometry and Stereo	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 14 - Epipolar Geometry and Stereo - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Convolutional Neural Networks	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 29 - Convolutional Neural Networks -  Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Fitting and Registration	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 09 - Fitting and Registration - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Face Recognition	courses.engr.illinois.edu/cs543/sp2015/lectures/Lecture 20 - Face Recognition - Vision_Spring2015.pptx	2015	Derek Hoiem	lecture	University of Illinois at Urbana–Champaign
Texture	vision.cs.utexas.edu/376-spring2018/slides/lecture5-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Fitting: Deformable contours	vision.cs.utexas.edu/376-spring2018/slides/lecture9-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Instance Recognition	vision.cs.utexas.edu/376-spring2018/slides/lecture18-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Motion and Optical Flow	vision.cs.utexas.edu/376-spring2018/slides/lecture6-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Fitting: Voting and the Hough Transform	vision.cs.utexas.edu/376-spring2018/slides/lecture8-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Object detection as supervised classification	vision.cs.utexas.edu/376-spring2018/slides/lecture23-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Image warping and stitching	vision.cs.utexas.edu/376-spring2018/slides/lecture15-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Support vector machines and kernels	vision.cs.utexas.edu/376-spring2018/slides/lecture24-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Image gradient and edges	vision.cs.utexas.edu/376-spring2018/slides/lecture3-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Instance Recognition	vision.cs.utexas.edu/376-spring2018/slides/lecture19-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Edges and binary images	vision.cs.utexas.edu/376-spring2018/slides/lecture4-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Segementation & Grouping	vision.cs.utexas.edu/376-spring2018/slides/lecture10-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Stereo	vision.cs.utexas.edu/376-spring2018/slides/lecture17-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Fitting a transformation: Feature-based alignment	vision.cs.utexas.edu/376-spring2018/slides/lecture14-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Object detection as supervised classification	vision.cs.utexas.edu/376-spring2018/slides/lecture22-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Local invariant features part 2	vision.cs.utexas.edu/376-spring2018/slides/lecture13-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Fitting: Voting and the Hough Transform	vision.cs.utexas.edu/376-spring2018/slides/lecture7-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Deep learning for visual recognition	vision.cs.utexas.edu/376-spring2018/slides/lecture25-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Local invariant feature detection	vision.cs.utexas.edu/376-spring2018/slides/lecture12-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
CNN wrapup and Visual attributes	vision.cs.utexas.edu/376-spring2018/slides/lecture26-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Image projection	vision.cs.utexas.edu/376-spring2018/slides/lecture16-spring2018.pptx	2018	Kristen Grauman	lecture	University of Texas at Austin
Recursive Compositional Models	www.cs.jhu.edu/~ayuille/courses/Canton/Day5/Day5Lectures/RCMs_Lecture6_Day5.pptx	2015	Alan Yuille	lecture	Johns Hopkins University
Face Detection	www.cs.cmu.edu/~16385/s14/lec_slides/lec-22.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Feature detectors and descdriptors	www.cs.cmu.edu/~16385/lectures/lecture6.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction	www.cs.cmu.edu/~16385/lectures/lecture1.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image pyramids and frequency domain	www.cs.cmu.edu/~16385/lectures/lecture3.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Radiometry and reflectance	www.cs.cmu.edu/~16385/lectures/lecture14.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Detecting corners	www.cs.cmu.edu/~16385/lectures/lecture5.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Stereo	www.cs.cmu.edu/~16385/lectures/lecture13.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image filtering	www.cs.cmu.edu/~16385/lectures/lecture2.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Hough transform	www.cs.cmu.edu/~16385/lectures/lecture4.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
2D Transformations (a.k.a. warping)	www.cs.cmu.edu/~16385/lectures/lecture7.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Two-view geometry	www.cs.cmu.edu/~16385/lectures/lecture12.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Geometric camera models	www.cs.cmu.edu/~16385/lectures/lecture10.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image homographies	www.cs.cmu.edu/~16385/lectures/lecture9.pptx	2020	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Feature detectors and descriptors	www.cs.cmu.edu/~16385/s19/lectures/lecture6.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction	www.cs.cmu.edu/~16385/s19/lectures/lecture1.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Stereo	www.cs.cmu.edu/~16385/s19/lectures/lecture11.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image pyramids and frequency domain	www.cs.cmu.edu/~16385/s19/lectures/lecture3.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Digital photography	www.cs.cmu.edu/~16385/s19/lectures/lecture16.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Alignment and tracking	www.cs.cmu.edu/~16385/s19/lectures/lecture22.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Radiometry and reflectance	www.cs.cmu.edu/~16385/s19/lectures/lecture14.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Detecting corners	www.cs.cmu.edu/~16385/s19/lectures/lecture5.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Radiometry and reflectance	www.cs.cmu.edu/~16385/s19/lectures/lecture13.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction to neural networks	www.cs.cmu.edu/~16385/s19/lectures/lecture19.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Wrap-up	www.cs.cmu.edu/~16385/s19/lectures/lecture26.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Optical flow	www.cs.cmu.edu/~16385/s19/lectures/lecture21.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Segmentation	www.cs.cmu.edu/~16385/s19/lectures/lecture25.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image filtering	www.cs.cmu.edu/~16385/s19/lectures/lecture2.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image classification	www.cs.cmu.edu/~16385/s19/lectures/lecture18.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Hough transform	www.cs.cmu.edu/~16385/s19/lectures/lecture4.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Convolutonal neural networks	www.cs.cmu.edu/~16385/s19/lectures/lecture20.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
2D transformations (a.k.a. warping)	www.cs.cmu.edu/~16385/s19/lectures/lecture7.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Structure from motion	www.cs.cmu.edu/~16385/s19/lectures/lecture12.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction to semantic vision	www.cs.cmu.edu/~16385/s19/lectures/lecture17.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image homographies	www.cs.cmu.edu/~16385/s19/lectures/lecture8.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Two-view geometry	www.cs.cmu.edu/~16385/s19/lectures/lecture10.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Geometric camera models	www.cs.cmu.edu/~16385/s19/lectures/lecture9.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Photometric stereo	www.cs.cmu.edu/~16385/s19/lectures/lecture15.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Temporal inference and SLAM	www.cs.cmu.edu/~16385/s19/lectures/lecture23.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Looking for seams	www.cs.cmu.edu/~16385/s19/lectures/lecture24.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Matlab Tutorial - Computational Photography	www.cs.cmu.edu/~16385/s19/materials/MATLAB_TUTORIAL.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Designing descriptors	www.cs.cmu.edu/~16385/s18/lectures/lecture6.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction	www.cs.cmu.edu/~16385/s18/lectures/lecture1.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Stereo	www.cs.cmu.edu/~16385/s18/lectures/lecture11.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Subsampling and image pyramids	www.cs.cmu.edu/~16385/s18/lectures/lecture3.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Digital photography	www.cs.cmu.edu/~16385/s18/lectures/lecture16.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Optical flow	www.cs.cmu.edu/~16385/s18/lectures/lecture22.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Photometric stereo and shape from shading	www.cs.cmu.edu/~16385/s18/lectures/lecture14.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Detecting corners	www.cs.cmu.edu/~16385/s18/lectures/lecture5.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Apperance and reflectance	www.cs.cmu.edu/~16385/s18/lectures/lecture13.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction to neural networks	www.cs.cmu.edu/~16385/s18/lectures/lecture19.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Looking for seams	www.cs.cmu.edu/~16385/s18/lectures/lecture26.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Wrap-up	www.cs.cmu.edu/~16385/s18/lectures/lecture28.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Fourier Transform and Frequency Domain	www.cs.cmu.edu/~16385/s18/lectures/lecture3b.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Face Recognition	www.cs.cmu.edu/~16385/s18/lectures/lecture21.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Temporal inference and SLAM	www.cs.cmu.edu/~16385/s18/lectures/lecture25.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image filtering	www.cs.cmu.edu/~16385/s18/lectures/lecture2.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image classification	www.cs.cmu.edu/~16385/s18/lectures/lecture18.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Hough transform	www.cs.cmu.edu/~16385/s18/lectures/lecture4.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Convolutional neural networks	www.cs.cmu.edu/~16385/s18/lectures/lecture20.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Segmentation	www.cs.cmu.edu/~16385/s18/lectures/lecture27.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
2D transformations (a.k.a. warping)	www.cs.cmu.edu/~16385/s18/lectures/lecture7.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Structure from motion	www.cs.cmu.edu/~16385/s18/lectures/lecture12.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Introduction to object recognition	www.cs.cmu.edu/~16385/s18/lectures/lecture17.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image homographies	www.cs.cmu.edu/~16385/s18/lectures/lecture8.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Two-view geometry	www.cs.cmu.edu/~16385/s18/lectures/lecture10.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Camera models	www.cs.cmu.edu/~16385/s18/lectures/lecture9.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Color	www.cs.cmu.edu/~16385/s18/lectures/lecture15.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Image alignment	www.cs.cmu.edu/~16385/s18/lectures/lecture23.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Tracking	www.cs.cmu.edu/~16385/s18/lectures/lecture24.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
Matlab Tutorial - Computational Photography	www.cs.cmu.edu/~16385/s18/materials/MATLAB_TUTORIAL.pptx	2018	Ioannis (Yannis) Gkioulekas	lecture	Carnegie Mellon University
The Gaussian Distribution	www.cs.toronto.edu/~mren/teach/csc411_19s/tut/tut07.pptx	2019	Ioannis (Yannis) Gkioulekas	lecture	University of Toronto
Introduction	www.cs.virginia.edu/~vicente/recognition/slides/lecture01.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Basic Image Processing & Image Features	www.cs.virginia.edu/~vicente/recognition/slides/lecture02.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
ImageNet Classification with Deep Convolutional Neural Networks	www.cs.virginia.edu/~vicente/recognition/slides/lecture07/lecture07.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Machine Learning I & II	www.cs.virginia.edu/~vicente/recognition/slides/lecture03and04.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Adversarial Examples, Generative Adversarial Networks, Style Transfer, etc.	www.cs.virginia.edu/~vicente/recognition/slides/adversarial.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Recurrent Neural Networks	www.cs.virginia.edu/~vicente/recognition/slides/lecture10and11.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Deep Learning for Vision + Convolutional Networks	www.cs.virginia.edu/~vicente/recognition/slides/lecture05and06.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Deep CNNs for Detection and Segmentation	www.cs.virginia.edu/~vicente/recognition/slides/lecture08and09.pptx	2017	Vicente Ordóñez R	lecture	University of Virginia
Introduction	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_01_Introduction.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
MRF	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_18_MRF.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Image Filters	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_03_ImageFilters.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Frequency	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_04_Frequency.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
EM	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_17_EM.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Epipolar Geometry	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_14_EpipolarGeometry.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Image Stitching	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_13_ImageStitching.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Instance Recognition	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_10_InstanceRecognition.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Fitting and Alignment	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_09_FittingAndAlignment.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Interest Points	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_07_InterestPoints.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Structure from Motion	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_15_StructureFromMotion.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Edges	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_06_Edges.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Feature Tracking	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_08_FeatureTracking.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Pyramid	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_05_Pyramid.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
CNN	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_21_CNN.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Calibration and Metrology	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_12_CalibrationAndMetrology.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Segmentation	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_16_Segmentation.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Categorization	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_19_Categorization.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Light	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_02_Light.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Perspective Geometry	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/Lecture_11_PerspectiveGeometry.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
The Generalized R-CNN Framework for Object Detection	filebox.ece.vt.edu/~jbhuang/teaching/ece5554-4554/fa18/slides/GeneralizedRCNN.pptx	2018	Jia-Bin Huang	lecture	Virginia Polytechnic Institute and State University
Image Formulation	3dvision.princeton.edu/courses/COS429/2014fa/slides/02_camera/COS429_ImageFormulation.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Let's make the world simpler	3dvision.princeton.edu/courses/COS429/2014fa/slides/06_simple_world/COS429_simple_world.pptx	2014	Jianxiong Xiao	lecture	Princeton University
The unreasonable effective of big visual data	3dvision.princeton.edu/courses/COS429/2014fa/slides/14_data/COS429_big_data.pptx	2014	Jianxiong Xiao	lecture	Princeton University
What is a Chair?	3dvision.princeton.edu/courses/COS429/2014fa/slides/12_object/COS429_ObjectRecognition.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Using the forest to see the trees	3dvision.princeton.edu/courses/COS429/2014fa/slides/13_scene/COS429_SceneRecognition.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Finding Nemo	3dvision.princeton.edu/courses/COS429/2014fa/slides/precept05/COS429_ps5_precept.pptx	2014	Jianxiong Xiao	lecture	Princeton University
3D Shape Matching	3dvision.princeton.edu/courses/COS429/2014fa/slides/ShapeMatching/shapematching.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Stitching a Panorama	3dvision.princeton.edu/courses/COS429/2014fa/slides/precept03/COS429_ps3_precept.pptx	2014	Jianxiong Xiao	lecture	Princeton University
RGB-D object recognition	3dvision.princeton.edu/courses/COS429/2014fa/slides/RGBD/RGBD.pptx	2014	Jianxiong Xiao	lecture	Princeton University
This is how the brain really works	3dvision.princeton.edu/courses/COS429/2014fa/slides/15_deep_learning/COS429_deep_learning.pptx	2014	Jianxiong Xiao	lecture	Princeton University
The Fundamental Matrix Song	3dvision.princeton.edu/courses/COS429/2014fa/slides/10_mvg/COS429_Fundamental_Matrix.pptx	2014	Jianxiong Xiao	lecture	Princeton University
What Color is the Sky?	3dvision.princeton.edu/courses/COS429/2014fa/slides/03_color/COS429_color.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Reconstructing a Simpler World	3dvision.princeton.edu/courses/COS429/2014fa/slides/precept02/COS429_ps2_precept.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Building Rome in a Day	3dvision.princeton.edu/courses/COS429/2014fa/slides/11_sfm/COS429_SFM.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Assignment 4 Cloning Yourself	3dvision.princeton.edu/courses/COS429/2014fa/slides/precept04/COS429_ps4_precept.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Natural Image Statistics	3dvision.princeton.edu/courses/COS429/2014fa/slides/05_image_statistics/COS429_natural_image_statistics.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Life story of a 3D point	3dvision.princeton.edu/courses/COS429/2014fa/slides/09_geometry/COS429_3D_point.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Superman Vision: Revealing Invisible Changes in the World	3dvision.princeton.edu/courses/COS429/2014fa/slides/08_motion/COS429_motion.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Computer Vision	3dvision.princeton.edu/courses/COS429/2014fa/slides/01_introduction/COS429_intro.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Let's test your beer goggles	3dvision.princeton.edu/courses/COS429/2014fa/slides/04_filtering/COS429_filtering.pptx	2014	Jianxiong Xiao	lecture	Princeton University
Advances in Computer Vision	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture1.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Textures	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture7texture/lecture7.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Image formation	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture9imageformation/lecture9imageformation.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Statistical Image Models	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture4statisticalmodels/lecture4.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Edges and segmentation	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture8segmentation/lecture8segmentation.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Statistical Image Models	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture5staticticalmodels/lecture5.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Image formation	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture10calibrationAndStereo/lecture10imageformation.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Image features	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture12imagefeatures/lecture12imagefeatures.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Shape from X	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture11shapefromX/lecture11shapefromX.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
Linear filters	groups.csail.mit.edu/vision/courses/6.869/lectures/lecture2linarfilters/lecture2linearfilters.pptx	2013	Antonio Torralba	lecture	Massachusetts Institute of Technology
The Correspondence Problem, Redux	www.cs.cornell.edu/courses/cs6670/2017fa/lec17.pptx	2017	Bharath Hariharan	lecture	Cornell University
Adversaries	www.cs.cornell.edu/courses/cs6670/2017fa/lec23.pptx	2017	Bharath Hariharan	lecture	Cornell University
Optical flow	www.cs.cornell.edu/courses/cs6670/2017fa/lec8.pptx	2017	Bharath Hariharan	lecture	Cornell University
GANs and generative models	www.cs.cornell.edu/courses/cs6670/2017fa/lec22.pptx	2017	Bharath Hariharan	lecture	Cornell University
Technical writing and choosing research projects	www.cs.cornell.edu/courses/cs6670/2017fa/writing.pptx	2017	Bharath Hariharan	lecture	Cornell University
Recognition	www.cs.cornell.edu/courses/cs6670/2017fa/lec9.pptx	2017	Bharath Hariharan	lecture	Cornell University
Embodied cognition	www.cs.cornell.edu/courses/cs6670/2017fa/lec21.pptx	2017	Bharath Hariharan	lecture	Cornell University
The correspondence problem	www.cs.cornell.edu/courses/cs6670/2017fa/lec6.pptx	2017	Bharath Hariharan	lecture	Cornell University
Video classification	www.cs.cornell.edu/courses/cs6670/2017fa/lec19.pptx	2017	Bharath Hariharan	lecture	Cornell University
