ID	Title	URL	Topic	Year	Instructor	Path	Venue
707	Network Analysis and Modeling Problem Set 3	https://aaronclauset.github.io/courses/5352/csci5352_2017_PS3.pdf	1044	2017	Aaron Clauset	./5352/csci5352_2017_PS3.pdf	University of Colorado Boulder
708	Network Analysis and Modeling Problem Set 4	https://aaronclauset.github.io/courses/5352/csci5352_2017_PS4.pdf	1044	2017	Aaron Clauset	./5352/csci5352_2017_PS4.pdf	University of Colorado Boulder
709	Network Analysis and Modeling Problem Set 5	https://aaronclauset.github.io/courses/5352/csci5352_2017_PS5.pdf	1044	2017	Aaron Clauset	./5352/csci5352_2017_PS5.pdf	University of Colorado Boulder
710	Network Analysis and Modeling Problem Set 6	https://aaronclauset.github.io/courses/5352/csci5352_2017_PS6.pdf	1044	2017	Aaron Clauset	./5352/csci5352_2017_PS6.pdf	University of Colorado Boulder
711	Understanding Program Efficiency, Part 1	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec10.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec10.pdf	MIT
712	Understanding Program Efficiency, Part 2	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec11.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec11.pdf	MIT
713	Searching and Sorting	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec12.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec12.pdf	MIT
714	What is computation?	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec1.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec1.pdf	MIT
715	Branching and Iteration	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec2.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec2.pdf	MIT
716	String Manipulation, Guess and Check, Approximations, Bisection	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec3.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec3.pdf	MIT
717	Decomposition, Abstractions, Functions	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec4.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec4.pdf	MIT
718	Tuples, Lists, Aliasing, Mutability, Cloning	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec5.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec5.pdf	MIT
719	Recursion, Dictionaries	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec6.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec6.pdf	MIT
720	Testing, Debugging, Exceptions, Assertions	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec7.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec7.pdf	MIT
721	Object Oriented Programming	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec8.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec8.pdf	MIT
722	Python Classes and Inheritance	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec9.pdf	1560	2016	Ana Bel, Eric Grimson, John Guttag	./6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/lecture-slides-code/MIT6_0001F16_Lec9.pdf	MIT
723	Understanding Experimental Data	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec10.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec10.pdf	MIT
724	Introduction to Machine Learning	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec11.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec11.pdf	MIT
725	Clustering	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec12.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec12.pdf	MIT
726	Classification	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec13.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec13.pdf	MIT
727	Classification and Statistical Sins	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec14.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec14.pdf	MIT
728	Statistical Sins and Wrap Up	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec15.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec15.pdf	MIT
729	Introduction and Optimization Problems	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec1.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec1.pdf	MIT
730	Optimization Problems	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec2.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec2.pdf	MIT
731	Graph-theoretic Models	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec3.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec3.pdf	MIT
732	Stochastic Thinking	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec4.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec4.pdf	MIT
733	Random Walks	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec5.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec5.pdf	MIT
734	Monte Carlo Simulation	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec6.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec6.pdf	MIT
735	Confidence Intervals	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec7.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec7.pdf	MIT
736	Sampling and Standard Error	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec8.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec8.pdf	MIT
737	Understanding Experimental Data	https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec9.pdf	1014	2016	Eric Grimson, John Guttag, Ana Bel	./6-0002-introduction-to-computational-thinking-and-data-science-fall-2016/lecture-slides-and-files/MIT6_0002F16_lec9.pdf	MIT
738	Uninformed Search	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note01.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note01.pdf	UC Berkeley
739	Constraint Satisfaction Problems I	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note02.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note02.pdf	UC Berkeley
740	Search with Other Agents I	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note03.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note03.pdf	UC Berkeley
741	Markov Decision Processes I	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note04.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note04.pdf	UC Berkeley
742	Reinforcement Learning I	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note05.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note05.pdf	UC Berkeley
743	Probability + Bayes Nets: Intro	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note06.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note06.pdf	UC Berkeley
744	Decision Networks / The Value of Perfect Information	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note07.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note07.pdf	UC Berkeley
745	Hidden Markov Models	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note08.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note08.pdf	UC Berkeley
746	Machine Learning: Naive Bayes	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note09.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note09.pdf	UC Berkeley
747	Machine Learning: Optimization and Neural Networks	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/notes/note10.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/notes/note10.pdf	UC Berkeley
748	Particle Filtering	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/archive/lec20.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec20.pdf	UC Berkeley
749	Particle Filtering	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/archive/lec20.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec20.pptx	UC Berkeley
750	Machine Learning: Optimization and Neural Networks	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec23.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec23.pdf	UC Berkeley
751	Machine Learning: Optimization and Neural Networks	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec23.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec23.pptx	UC Berkeley
752	Machine Learning: Neural Networks II and IRL	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec24.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec24.pdf	UC Berkeley
753	Machine Learning: Neural Networks II and IRL	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec24.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec24.pptx	UC Berkeley
754	Advanced Topics	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/final_lecture.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec25.pdf	UC Berkeley
755	Advanced Topics	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/final_lecture.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/archive/lec25.pptx	UC Berkeley
756	Reinforcement Learning I	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec10.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec10.pdf	UC Berkeley
757	Reinforcement Learning I	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec10.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec10.pptx	UC Berkeley
758	Reinforcement Learning II	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec11.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec11.pdf	UC Berkeley
759	Reinforcement Learning II	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec11.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec11.pptx	UC Berkeley
760	Reinforcement Learning III	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec12.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec12.pdf	UC Berkeley
761	Reinforcement Learning III	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec12.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec12.pptx	UC Berkeley
762	Probability + Bayes Nets: Intro	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec13.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec13.pdf	UC Berkeley
763	Probability + Bayes Nets: Intro	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec13.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec13.pptx	UC Berkeley
764	Bayes Nets: Representation	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec14.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec14.pdf	UC Berkeley
765	Bayes Nets: Representation	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec14.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec14.pptx	UC Berkeley
766	Bayes Nets: Inference	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec15.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec15.pdf	UC Berkeley
767	Bayes Nets: Inference	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec15.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec15.pptx	UC Berkeley
768	Bayes Nets: Independence	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec16.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec16.pdf	UC Berkeley
769	Bayes Nets: Independence	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec16.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec16.pptx	UC Berkeley
770	Bayes Nets: Sampling	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec17.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec17.pdf	UC Berkeley
771	Bayes Nets: Sampling	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec17.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec17.pptx	UC Berkeley
772	Decision Networks / The Value of Perfect Information	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec18.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec18.pdf	UC Berkeley
773	Decision Networks / The Value of Perfect Information	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec18.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec18.pptx	UC Berkeley
774	Hidden Markov Models	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec19.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec19.pdf	UC Berkeley
775	Intro to AI	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec1.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec1.pdf	UC Berkeley
776	Intro to AI	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec1.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec1.pptx	UC Berkeley
777	ML: Naive Bayes	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec21.pdf	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec21.pdf	UC Berkeley
778	ML: Naive Bayes	https://inst.eecs.berkeley.edu/~cs188/fa20/assets/slides/lec21.pptx	1561	2020	Anca Dragan	./berkeley-ai-cs188/assets/slides/lec21.pptx	UC Berkeley
